timestamp,x,y,tag
03/06/2023 18:31:24.113517,174.0,11.0,0.48563331365585327
03/06/2023 18:31:24.113517,4.0,6.0,0.0
03/06/2023 18:31:24.113517,42.0,22.0,0.0012562763877213001
03/06/2023 18:31:24.113517,62.0,26.0,0.1862209588289261
03/06/2023 18:31:24.113517,138.0,4.0,0.002146061509847641
03/06/2023 18:31:24.113517,65.0,10.0,0.009636316448450089
03/06/2023 18:31:24.113517,146.0,26.0,0.0732475146651268
03/06/2023 18:31:24.113517,54.0,70.0,0.22002190351486206
03/06/2023 18:31:24.113517,8.0,6.0,0.0
03/06/2023 18:31:24.115518,114.0,107.0,0.21664685010910034
03/06/2023 18:31:24.115518,101.0,116.0,0.10888633877038956
03/06/2023 18:31:24.115518,130.0,117.0,0.01640903390944004
03/06/2023 18:31:24.115518,116.0,123.0,0.44218066334724426
03/06/2023 18:31:24.115518,126.0,122.0,0.18557490408420563
03/06/2023 18:31:24.115518,100.0,118.0,0.35482078790664673
03/06/2023 18:31:24.115518,102.0,122.0,0.4196280539035797
03/06/2023 18:31:24.115518,125.0,124.0,0.25809621810913086
03/06/2023 18:31:24.115518,99.0,119.0,0.48353567719459534
03/06/2023 18:31:24.124535,174.0,11.0,0.48563331365585327
03/06/2023 18:31:24.124535,4.0,6.0,0.0
03/06/2023 18:31:24.124535,42.0,22.0,0.0012562763877213001
03/06/2023 18:31:24.124535,62.0,26.0,0.1862209588289261
03/06/2023 18:31:24.124535,138.0,4.0,0.002146061509847641
03/06/2023 18:31:24.124535,65.0,10.0,0.009636316448450089
03/06/2023 18:31:24.124535,146.0,26.0,0.0732475146651268
03/06/2023 18:31:24.124535,54.0,70.0,0.22002190351486206
03/06/2023 18:31:24.124535,8.0,6.0,0.0
03/06/2023 18:31:24.128518,114.0,107.0,0.21664685010910034
03/06/2023 18:31:24.128518,101.0,116.0,0.10888633877038956
03/06/2023 18:31:24.128518,130.0,117.0,0.01640903390944004
03/06/2023 18:31:24.128518,116.0,123.0,0.44218066334724426
03/06/2023 18:31:24.128518,126.0,122.0,0.18557490408420563
03/06/2023 18:31:24.128518,100.0,118.0,0.35482078790664673
03/06/2023 18:31:24.128518,102.0,122.0,0.4196280539035797
03/06/2023 18:31:24.128518,125.0,124.0,0.25809621810913086
03/06/2023 18:31:24.128518,99.0,119.0,0.48353567719459534
03/06/2023 18:31:24.131516,114.0,107.0,0.21664685010910034
03/06/2023 18:31:24.131516,101.0,116.0,0.10888633877038956
03/06/2023 18:31:24.131516,130.0,117.0,0.01640903390944004
03/06/2023 18:31:24.131516,116.0,123.0,0.44218066334724426
03/06/2023 18:31:24.131516,126.0,122.0,0.18557490408420563
03/06/2023 18:31:24.131516,100.0,118.0,0.35482078790664673
03/06/2023 18:31:24.131516,102.0,122.0,0.4196280539035797
03/06/2023 18:31:24.131516,125.0,124.0,0.25809621810913086
03/06/2023 18:31:24.131516,99.0,119.0,0.48353567719459534
03/06/2023 18:31:24.135518,151.0,102.0,0.5060040950775146
03/06/2023 18:31:24.135518,133.0,97.0,0.36241617798805237
03/06/2023 18:31:24.135518,145.0,126.0,0.4167706370353699
03/06/2023 18:31:24.135518,144.0,128.0,0.6254974603652954
03/06/2023 18:31:24.135518,144.0,124.0,0.39328059554100037
03/06/2023 18:31:24.135518,158.0,129.0,0.4556606113910675
03/06/2023 18:31:24.135518,143.0,129.0,0.4686453640460968
03/06/2023 18:31:24.135518,102.0,98.0,0.17204762995243073
03/06/2023 18:31:24.135518,151.0,101.0,0.5352523326873779
03/06/2023 18:31:24.139518,151.0,102.0,0.5060040950775146
03/06/2023 18:31:24.139518,133.0,97.0,0.36241617798805237
03/06/2023 18:31:24.139518,145.0,126.0,0.4167706370353699
03/06/2023 18:31:24.139518,144.0,128.0,0.6254974603652954
03/06/2023 18:31:24.139518,144.0,124.0,0.39328059554100037
03/06/2023 18:31:24.139518,158.0,129.0,0.4556606113910675
03/06/2023 18:31:24.139518,143.0,129.0,0.4686453640460968
03/06/2023 18:31:24.139518,102.0,98.0,0.17204762995243073
